time, q1, q2, q3, tx, ty, cx, cy, px, py
2023-06-27 14:39:12, 2.6179938779914944, 3.141592653589793, 0.0, -0.3171875, -0.48125, 0.4695610182238476, -0.3342482951651863, 1.6712414758259313, -2.347805091119238
2023-06-27 14:39:12, 4.8935868816651755, 4.543626550024663, 0.0, -0.315625, -0.48125, 0.4696170733428751, -0.33268680098536013, 1.6634340049268006, -2.3480853667143755
2023-06-27 14:39:12, 4.8935868816651755, 4.543626550024663, 0.0, -0.3171875, -0.48125, 0.4695610182238476, -0.3342482951651863, 1.6712414758259313, -2.347805091119238
2023-06-27 14:39:12, 4.8935868816651755, 4.543626550024663, 0.0, -0.31875, -0.48125, 0.46950496310482004, -0.3358097893450124, 1.6790489467250618, -2.3475248155241
2023-06-27 14:39:12, 4.8939795807468744, 4.543528375254239, 0.0, -0.3171875, -0.48125, 0.4695610182238476, -0.3342482951651863, 1.6712414758259313, -2.347805091119238
2023-06-27 14:39:12, 4.904876980264015, 4.527427712904592, 0.0, -0.31875, -0.48333333333333334, 0.47158695534458817, -0.33588452950371583, 1.6794226475185792, -2.357934776722941
2023-06-27 14:39:12, 4.9135163600613865, 4.510345302850696, 0.0, -0.3140625, -0.49166666666666664, 0.4279970454830008, -0.3964718074153359, 1.9823590370766795, -2.139985227415004
2023-06-27 14:39:12, 4.930598770115281, 4.485212561621978, 0.0, -0.29375, -0.4895833333333333, 0.4295582333737274, -0.3761125189602443, 1.8805625948012215, -2.147791166868637
2023-06-27 14:39:12, 4.95072459805234, 4.4592944222298625, 0.0, -0.2859375, -0.49166666666666664, 0.43299734997497863, -0.3687948751433606, 1.8439743757168032, -2.164986749874893
2023-06-27 14:39:13, 4.961720172339905, 4.444862730977434, 0.0, -0.271875, -0.4979166666666667, 0.44164793161473986, -0.35606758778336806, 1.7803379389168403, -2.2082396580736994
2023-06-27 14:39:13, 4.984202194767157, 4.411385134262618, 0.0, -0.2640625, -0.49375, 0.43893661882221885, -0.3476387651904893, 1.7381938259524465, -2.1946830941110944
2023-06-27 14:39:13, 5.003837148852093, 4.394695423290422, 0.0, 0.0609375, 0.42291666666666666, -0.40534506257930597, 0.13515645043161267, -0.6757822521580634, 2.02672531289653
2023-06-27 14:39:13, 5.019937811201741, 4.3746677701237875, 0.0, 0.0203125, 0.4395833333333333, -0.4289688696733333, 0.09814180277474632, -0.4907090138737316, 2.1448443483666666
2023-06-27 14:39:13, 5.046837698298104, 4.341779222031519, 0.0, 0.015625, 0.4395833333333333, -0.4298022537553296, 0.09352898072941711, -0.46764490364708555, 2.149011268776648
2023-06-27 14:39:13, 5.070497817970451, 4.3124249656745395, 0.0, -0.015625, 0.45208333333333334, -0.44765900642284956, 0.06499919131254583, -0.32499595656272917, 2.2382950321142476
2023-06-27 14:39:13, 5.084144111059482, 4.2958334294727685, 0.0, -0.021875, 0.4666666666666667, -0.4631211871176466, 0.061441512396095375, -0.3072075619804769, 2.3156059355882332
2023-06-27 14:39:13, 5.095826908740019, 4.2825798354654365, 0.0, -0.05, 0.4791666666666667, -0.48042235039716896, 0.03598693767611022, -0.1799346883805511, 2.402111751985845
2023-06-27 14:39:13, 5.102797317440171, 4.281990786842888, 0.0, -0.0625, 0.4666666666666667, -0.4703438491616146, 0.02146372133657553, -0.10731860668287765, 2.351719245808073
2023-06-27 14:39:14, 5.102797317440171, 4.289942943247287, 0.0, -0.065625, 0.4708333333333333, -0.4749997248121269, 0.01912929249035275, -0.09564646245176375, 2.3749986240606344
2023-06-27 14:39:14, 5.097495879837239, 4.310363295495621, 0.0, -0.025, 0.45208333333333334, -0.44932577458684214, 0.055773547221887404, -0.27886773610943705, 2.2466288729342105
2023-06-27 14:39:14, 5.092096267463881, 4.348160582109123, 0.0, -0.0203125, 0.4583333333333333, -0.4546428198986181, 0.06149754804321168, -0.3074877402160584, 2.2732140994930905
2023-06-27 14:39:14, 5.090427296366661, 4.37555134305761, 0.0, -0.00625, 0.45, -0.4439420951275995, 0.07385444247787257, -0.3692722123893628, 2.2197104756379975
2023-06-27 14:39:14, 5.089641898203264, 4.3938118503566, 0.0, 0.00625, 0.44375, -0.43556930818183703, 0.08504412248942206, -0.4252206124471103, 2.177846540909185
2023-06-27 14:39:14, 5.0877765775651955, 4.417471970028949, 0.0, 0.0453125, 0.42291666666666666, -0.40812300951929364, 0.11978037694718194, -0.5989018847359097, 2.0406150475964684
2023-06-27 14:39:14, 5.0840459362890575, 4.446629876845078, 0.0, 0.046875, 0.41875, -0.40374492856278, 0.12057719844496165, -0.6028859922248082, 2.0187246428139
2023-06-27 14:39:14, 5.081591567028441, 4.463221413046849, 0.0, 0.05625, 0.4166666666666667, -0.40002801726753, 0.12943244961028838, -0.6471622480514418, 2.00014008633765
